Round,College,Branch,Category,Cutoff_rank,Exam,Year,Tuition_Fee,Hostel_Fee,Misc_Fee,OneTime_Fee,Total_First_Year,Total_Annual,Scholarship_Eligible,Avg_Package_LPA,Max_Package_LPA,NIRF_Rank,Top_Companies
Mock,UVCE,COMPUTER SCIENCE AND ENGINEERING,Muslim,5001,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,UVCE,COMPUTER SCIENCE AND ENGINEERING,Others,5892,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,UVCE,INFORMATION SCIENCE AND ENGINEERING,GM,4599,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,UVCE,INFORMATION SCIENCE AND ENGINEERING,HKR,6346,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,UVCE,INFORMATION SCIENCE AND ENGINEERING,Tulu,6563,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,UVCE,INFORMATION SCIENCE AND ENGINEERING,Christian,7109,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,UVCE,INFORMATION SCIENCE AND ENGINEERING,Muslim,8438,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,UVCE,INFORMATION SCIENCE AND ENGINEERING,Others,8955,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,UVCE,ELECTRONICS AND COMMUNICATION ENGINEERING,GM,5910,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,UVCE,ELECTRONICS AND COMMUNICATION ENGINEERING,HKR,8648,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,UVCE,ELECTRONICS AND COMMUNICATION ENGINEERING,Tulu,8220,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,UVCE,ELECTRONICS AND COMMUNICATION ENGINEERING,Christian,9025,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,UVCE,ELECTRONICS AND COMMUNICATION ENGINEERING,Muslim,9351,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,UVCE,ELECTRONICS AND COMMUNICATION ENGINEERING,Others,9682,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,UVCE,ELECTRICAL AND ELECTRONICS ENGINEERING,GM,8101,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,UVCE,ELECTRICAL AND ELECTRONICS ENGINEERING,HKR,9333,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,UVCE,ELECTRICAL AND ELECTRONICS ENGINEERING,Tulu,10804,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,UVCE,ELECTRICAL AND ELECTRONICS ENGINEERING,Christian,11100,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,UVCE,ELECTRICAL AND ELECTRONICS ENGINEERING,Muslim,11366,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,UVCE,ELECTRICAL AND ELECTRONICS ENGINEERING,Others,11488,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,UVCE,MECHANICAL ENGINEERING,GM,12260,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,UVCE,MECHANICAL ENGINEERING,HKR,14529,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,UVCE,MECHANICAL ENGINEERING,Tulu,15240,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,UVCE,MECHANICAL ENGINEERING,Christian,16459,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,UVCE,MECHANICAL ENGINEERING,Muslim,15393,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,UVCE,MECHANICAL ENGINEERING,Others,15893,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,UVCE,CIVIL ENGINEERING,GM,14239,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,UVCE,CIVIL ENGINEERING,HKR,17045,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,UVCE,CIVIL ENGINEERING,Tulu,17699,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,UVCE,CIVIL ENGINEERING,Christian,17664,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,UVCE,CIVIL ENGINEERING,Muslim,17238,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,UVCE,CIVIL ENGINEERING,Others,17719,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,UVCE,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,GM,6571,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,UVCE,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,HKR,7301,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,UVCE,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,Tulu,8783,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,UVCE,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,Christian,8894,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,UVCE,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,Muslim,9568,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,UVCE,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,Others,8360,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,UVCE,BIOTECHNOLOGY,GM,13630,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,UVCE,BIOTECHNOLOGY,HKR,15117,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,UVCE,BIOTECHNOLOGY,Tulu,15458,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,UVCE,BIOTECHNOLOGY,Christian,17043,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,UVCE,BIOTECHNOLOGY,Muslim,17184,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,UVCE,BIOTECHNOLOGY,Others,17756,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,UVCE,DATA SCIENCE,GM,6408,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,UVCE,DATA SCIENCE,HKR,8119,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,UVCE,DATA SCIENCE,Tulu,8091,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,UVCE,DATA SCIENCE,Christian,8541,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,UVCE,DATA SCIENCE,Muslim,8338,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,UVCE,DATA SCIENCE,Others,9035,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,UVCE,ROBOTICS AND AUTOMATION ENGINEERING,GM,9109,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,UVCE,ROBOTICS AND AUTOMATION ENGINEERING,HKR,10280,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,UVCE,ROBOTICS AND AUTOMATION ENGINEERING,Tulu,10614,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,UVCE,ROBOTICS AND AUTOMATION ENGINEERING,Christian,11512,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,UVCE,ROBOTICS AND AUTOMATION ENGINEERING,Muslim,11539,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,UVCE,ROBOTICS AND AUTOMATION ENGINEERING,Others,12283,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BIT,COMPUTER SCIENCE AND ENGINEERING,GM,2240,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BIT,COMPUTER SCIENCE AND ENGINEERING,HKR,4838,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BIT,COMPUTER SCIENCE AND ENGINEERING,Tulu,5685,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BIT,COMPUTER SCIENCE AND ENGINEERING,Christian,6166,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BIT,COMPUTER SCIENCE AND ENGINEERING,Muslim,5005,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BIT,COMPUTER SCIENCE AND ENGINEERING,Others,6233,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BIT,INFORMATION SCIENCE AND ENGINEERING,GM,4357,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BIT,INFORMATION SCIENCE AND ENGINEERING,HKR,5825,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BIT,INFORMATION SCIENCE AND ENGINEERING,Tulu,6240,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BIT,INFORMATION SCIENCE AND ENGINEERING,Christian,7467,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BIT,INFORMATION SCIENCE AND ENGINEERING,Muslim,7803,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BIT,INFORMATION SCIENCE AND ENGINEERING,Others,8349,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BIT,ELECTRONICS AND COMMUNICATION ENGINEERING,GM,6684,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BIT,ELECTRONICS AND COMMUNICATION ENGINEERING,HKR,7204,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BIT,ELECTRONICS AND COMMUNICATION ENGINEERING,Tulu,9428,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BIT,ELECTRONICS AND COMMUNICATION ENGINEERING,Christian,8541,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BIT,ELECTRONICS AND COMMUNICATION ENGINEERING,Muslim,10187,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BIT,ELECTRONICS AND COMMUNICATION ENGINEERING,Others,9426,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BIT,ELECTRICAL AND ELECTRONICS ENGINEERING,GM,8797,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BIT,ELECTRICAL AND ELECTRONICS ENGINEERING,HKR,9128,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BIT,ELECTRICAL AND ELECTRONICS ENGINEERING,Tulu,10963,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BIT,ELECTRICAL AND ELECTRONICS ENGINEERING,Christian,10656,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BIT,ELECTRICAL AND ELECTRONICS ENGINEERING,Muslim,11255,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BIT,ELECTRICAL AND ELECTRONICS ENGINEERING,Others,10664,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BIT,MECHANICAL ENGINEERING,GM,13688,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BIT,MECHANICAL ENGINEERING,HKR,14205,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BIT,MECHANICAL ENGINEERING,Tulu,14830,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BIT,MECHANICAL ENGINEERING,Christian,16361,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BIT,MECHANICAL ENGINEERING,Muslim,15928,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BIT,MECHANICAL ENGINEERING,Others,16743,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BIT,CIVIL ENGINEERING,GM,14205,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BIT,CIVIL ENGINEERING,HKR,16925,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BIT,CIVIL ENGINEERING,Tulu,16247,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BIT,CIVIL ENGINEERING,Christian,16716,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BIT,CIVIL ENGINEERING,Muslim,17756,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BIT,CIVIL ENGINEERING,Others,17716,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BIT,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,GM,6370,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BIT,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,HKR,7537,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BIT,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,Tulu,8602,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BIT,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,Christian,7858,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BIT,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,Muslim,8156,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BIT,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,Others,8714,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BIT,BIOTECHNOLOGY,GM,14824,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BIT,BIOTECHNOLOGY,HKR,14777,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BIT,BIOTECHNOLOGY,Tulu,15210,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BIT,BIOTECHNOLOGY,Christian,15943,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BIT,BIOTECHNOLOGY,Muslim,17452,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BIT,BIOTECHNOLOGY,Others,17632,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BIT,DATA SCIENCE,GM,6306,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BIT,DATA SCIENCE,HKR,8158,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BIT,DATA SCIENCE,Tulu,7791,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BIT,DATA SCIENCE,Christian,8584,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BIT,DATA SCIENCE,Muslim,8835,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BIT,DATA SCIENCE,Others,9143,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BIT,ROBOTICS AND AUTOMATION ENGINEERING,GM,8729,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BIT,ROBOTICS AND AUTOMATION ENGINEERING,HKR,10430,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BIT,ROBOTICS AND AUTOMATION ENGINEERING,Tulu,10053,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BIT,ROBOTICS AND AUTOMATION ENGINEERING,Christian,10438,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BIT,ROBOTICS AND AUTOMATION ENGINEERING,Muslim,10828,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,BIT,ROBOTICS AND AUTOMATION ENGINEERING,Others,10911,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,KLEIT,COMPUTER SCIENCE AND ENGINEERING,GM,3437,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,KLEIT,COMPUTER SCIENCE AND ENGINEERING,HKR,4223,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,KLEIT,COMPUTER SCIENCE AND ENGINEERING,Tulu,5566,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,KLEIT,COMPUTER SCIENCE AND ENGINEERING,Christian,5016,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,KLEIT,COMPUTER SCIENCE AND ENGINEERING,Muslim,5382,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,KLEIT,COMPUTER SCIENCE AND ENGINEERING,Others,6475,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,KLEIT,INFORMATION SCIENCE AND ENGINEERING,GM,4203,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,KLEIT,INFORMATION SCIENCE AND ENGINEERING,HKR,6418,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,KLEIT,INFORMATION SCIENCE AND ENGINEERING,Tulu,6967,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,KLEIT,INFORMATION SCIENCE AND ENGINEERING,Christian,8488,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,KLEIT,INFORMATION SCIENCE AND ENGINEERING,Muslim,7702,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,KLEIT,INFORMATION SCIENCE AND ENGINEERING,Others,7280,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,KLEIT,ELECTRONICS AND COMMUNICATION ENGINEERING,GM,7204,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,KLEIT,ELECTRONICS AND COMMUNICATION ENGINEERING,HKR,8388,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,KLEIT,ELECTRONICS AND COMMUNICATION ENGINEERING,Tulu,9495,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,KLEIT,ELECTRONICS AND COMMUNICATION ENGINEERING,Christian,8778,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,KLEIT,ELECTRONICS AND COMMUNICATION ENGINEERING,Muslim,9683,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,KLEIT,ELECTRONICS AND COMMUNICATION ENGINEERING,Others,10149,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,KLEIT,ELECTRICAL AND ELECTRONICS ENGINEERING,GM,8647,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,KLEIT,ELECTRICAL AND ELECTRONICS ENGINEERING,HKR,10033,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,KLEIT,ELECTRICAL AND ELECTRONICS ENGINEERING,Tulu,10610,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,KLEIT,ELECTRICAL AND ELECTRONICS ENGINEERING,Christian,10160,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,KLEIT,ELECTRICAL AND ELECTRONICS ENGINEERING,Muslim,10037,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,KLEIT,ELECTRICAL AND ELECTRONICS ENGINEERING,Others,11143,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,KLEIT,MECHANICAL ENGINEERING,GM,12305,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,KLEIT,MECHANICAL ENGINEERING,HKR,14832,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,KLEIT,MECHANICAL ENGINEERING,Tulu,14343,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,KLEIT,MECHANICAL ENGINEERING,Christian,16195,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,KLEIT,MECHANICAL ENGINEERING,Muslim,16498,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,KLEIT,MECHANICAL ENGINEERING,Others,15418,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,KLEIT,CIVIL ENGINEERING,GM,15801,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,KLEIT,CIVIL ENGINEERING,HKR,17059,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,KLEIT,CIVIL ENGINEERING,Tulu,16206,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,KLEIT,CIVIL ENGINEERING,Christian,17855,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,KLEIT,CIVIL ENGINEERING,Muslim,18641,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
Mock,KLEIT,CIVIL ENGINEERING,Others,18474,COMEDK,2025,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,Unknown
